chewing_gum.n.01	4.6098125
tomato.n.01	4.61
mat.n.01	4.61703125
button.n.01	4.627086869
kite.n.01	4.632585938
salt_lick.n.01	4.635951613
pen.n.01	4.637233871
rubbish.n.01	4.645017241
sailboat.n.01	4.65
baseball.n.01	4.664090909
beach.n.01	4.664511458
starship.n.01	4.67
soup.n.01	4.674374844
goat.n.01	4.681701129
seat.n.01	4.68418125
bat.n.01	4.685930108
rock.n.01	4.688852083
grape.n.01	4.692532292
snowball.n.01	4.69406
elbow.n.01	4.694861616
bowl.n.01	4.695974375
dish.n.01	4.696320833
rice.n.01	4.697233333
garden.n.01	4.697921136363636
doorknob.n.01	4.7
elephant.n.01	4.7019
goldfish.n.01	4.702565
pocket.n.01	4.705725253
park.n.01	4.717922187
mitten.n.01	4.72
splinter.n.01	4.72
knife.n.01	4.720134409
butter.n.01	4.723357197
bump.n.01	4.73755
head.n.01	4.737760565
cereal.n.01	4.73925
drawing.n.01	4.740872727
peach.n.01	4.742621505
football.n.01	4.743592929
people.n.01	4.744121212
puppet.n.01	4.749090909
sink.n.01	4.751959032258064
yogurt.n.01	4.756266667
river.n.01	4.756410152
baseball_glove.n.01	4.757082292
pudding.n.01	4.765436364
farmer.n.01	4.767762929
nut.n.01	4.7698125
coin.n.01	4.771945833
circle.n.01	4.772843939
slide.n.01	4.773661563
plant.n.01	0.77459625
donkey.n.01	4.77554899
cheeseburger.n.01	4.78
glass.n.01	4.781365376
shampoo.n.01	4.78229697
pool.n.01	4.795458064516129
rug.n.01	4.797103125
vanilla.n.01	4.8
potato.n.01	4.8
bug.n.01	4.8084075
shoulder.n.01	4.825559596
unicorn.n.01	4.83
vegetable.n.01	4.83105
bacon.n.01	4.835729293
ladybug.n.01	4.84
stick.n.01	4.867741935
waffle.n.01	4.868642424
necklace.n.01	4.870436364
watch.n.01	4.87116129
burger.n.01	4.874539394
ring.n.02	4.878193939
barn.n.01	4.887266667
glue.n.01	4.889271458
marker.n.01	4.89
milkshake.n.01	4.89
rose.n.01	4.89
circus.n.01	4.897556566
cracker.n.01	4.9
comb.n.01	4.90074875
peacock.n.01	4.902666667
dinosaur.n.01	4.91
slide_fastener.n.01	4.910884848484849
tag.n.01	4.912548387
bull.n.01	4.913609792
rat.n.01	4.918594375
ring.n.01	4.919590081
goose.n.01	4.92529914
block.n.01	4.928855172413793
mailman.n.01	4.93406
dragon.n.01	4.941111616
lake.n.01	4.942003125
ship.n.01	4.948278125
sofa.n.01	4.942344828
duckling.n.01	4.95
eraser.n.01	4.95
firework.n.01	4.95
frosting.n.01	4.95
library.n.01	4.95
mouse.n.01	4.9609
lettuce.n.02	4.962654545
woman.n.01	4.964725253
lamp.n.01	4.979879167
giant.n.01	4.9832
clasp.n.01	4.983896875
body.n.01	4.986851515
salt.n.01	4.991176042
mirror.n.01	4.998656566
corn.n.01	4.999575
lasagna.n.01	5
rectangle.n.01	5
lamp.n.02	5
wolf.n.01	5.006497292
raisin.n.01	5.009655556
tissue.n.01	5.013788888888889
wing.n.01	5.016433333
blood.n.01	5.016436458
snake.n.01	5.020388172
page.n.01	5.0311525
cheek.n.01	5.036466667
slipper.n.01	5.043756667
motorcycle.n.01	5.05
doorbell.n.01	5.05
insect.n.01	5.055558586
lemonade.n.01	5.06
shark.n.01	5.061251041666667
seed.n.01	5.074666667
claw.n.01	5.0836875
oven.n.01	5.093090909
straw.n.01	5.094070968
toenail.n.01	5.1
cap.n.01	5.107585938
beard.n.01	5.11
campfire.n.01	5.11
dandelion.n.01	5.11
spit.n.01	5.11669
pond.n.01	5.116872043
giraffe.n.01	5.12038
adult.n.01	5.129449495
lemon.n.01	5.141187879
sweater.n.01	5.142230303
elves.n.01	5.149983333333334
jar.n.01	5.154172917
crib.n.01	5.154257813
wood.n.01	5.156121875
corncob.n.01	5.16
pin.n.01	5.167810753
caterpillar.n.01	5.17
playhouse.n.01	5.17
windowsill.n.01	5.17
pasta.n.01	5.179539394
hippo.n.01	5.184539394
fist.n.01	5.187309375
stomach.n.01	5.188521212
beetle.n.01	5.192230303
fan.n.01	5.193140625
broccoli.n.01	5.2
tear.n.01	5.2007375
sleeve.n.01	5.202503226
melon.n.01	5.203509091
bull.n.05	5.203687500000001
hen.n.01	5.207423958
corner.n.01	5.21
hamburger.n.01	5.21
sandal.n.01	5.21
deer.n.01	5.2119
heart.n.01	5.2119
prince.n.01	5.213146875
walrus.n.01	5.224024242
fireman.n.01	5.22469
muffin.n.01	5.229730303
belt.n.01	5.234264583
desk.n.01	5.236431183
drum.n.01	5.238580968
queen.n.01	5.238686022
line.n.01	5.24033871
necktie.n.01	5.259669355
helicopter.n.01	5.26
teaspoon.n.01	5.26
garbage.n.01	5.260369697
robin.n.01	5.261668182
zebra.n.01	5.261865657
painting.n.01	5.2721
tractor.n.01	5.277349495
honey.n.01	5.277492929
jaw.n.01	5.28
brow.n.01	5.281781818
jungle.n.01	5.283575758
daffodil.n.01	5.287335
gate.n.01	5.289701042
pot.n.01	5.290540860215054
bracelet.n.02	5.291333333333333
basketball.n.01	5.3
piano.n.01	5.3
stove.n.01	5.316964583
snowflake.n.01	5.32
windmill.n.01	5.32
boat.n.01	5.320930538
cross.n.01	5.326743011
sheet.n.01	5.329066667
squirrel.n.01	5.329791212
raspberry.n.01	5.33
biscuit.n.01	5.332612121
shell.n.01	5.332839583
coke.n.01	5.333072580645162
ankle.n.01	5.333078788
gun.n.01	5.334378495
skirt.n.01	5.3348
helmet.n.01	5.346781818
ocean.n.01	5.347322222
furniture.n.01	5.348139999999999
earthworm.n.01	5.35
bone.n.01	5.351279167
paw.n.01	5.358695313
nail.n.01	5.360209375
sponge.n.01	5.36093125
garage.n.01	5.364472727
cinnamon.n.01	5.37
lunchroom.n.01	5.37
puddle.n.01	5.379024242
barnyard.n.01	5.38
point.n.01	5.383026667
elevator.n.01	5.38914125
spoon.n.01	5.39
teacup.n.01	5.39
horn.n.01	5.393676042
pickle.n.01	5.395436364
pepper.n.01	5.396118182
throat.n.01	5.3996
cardboard.n.01	5.4
cherry.n.01	5.41159697
bench.n.01	5.415904167
dessert.n.01	5.418127273
candle.n.01	5.419472727
igloo.n.01	5.42
lipstick.n.01	5.42
gull.n.02	5.42
birdhouse.n.01	5.43
tea.n.01	5.433132813
cone.n.01	5.43725
nest.n.01	5.438391667
cola.n.01	5.444277778
sausage.n.01	5.448845455
snail.n.01	5.450914063
daisy.n.01	5.452612121
bag.n.04	5.452704167
swan.n.01	5.452862903
owl.n.01	5.460130108
crab.n.01	5.463245833
alligator.n.01	5.46532
waterfall.n.01	5.47
crocodile.n.01	5.47216
sign.n.01	5.473384167
town.n.01	5.47843125
smoke.n.01	5.482875938
cream.n.01	5.484533871
pumpkin.n.01	5.48797101
scribble.n.01	5.488575757575758
web.n.01	5.489796875
ice-cream_sundae.n.01	5.491715152
cage.n.01	5.492306452
plum.n.01	5.492862903
rope.n.01	5.494685417
dime.n.01	5.497023438
toast.n.01	5.497999583
eyebrow.n.01	5.5
frisbee.n.01	5.5
raincoat.n.01	5.5
schoolyard.n.01	5.5
sauce.n.01	5.502313978
flag.n.01	5.50274375
universe.n.01	5.5091
bridge.n.01	5.512011406
tuna.n.01	5.518575758
card.n.01	5.525806452
card_game.n.01	5.525806452
train.n.01	5.527660323
classroom.n.01	5.53
sprinkler.n.01	5.53
tent.n.01	5.532467708
mask.n.01	5.537595833
girl.n.01	5.540846774
puzzle.n.01	5.543486869
syrup.n.01	5.549551515
scarecrow.n.01	5.56
sunglasses.n.01	5.56
eyelid.n.01	5.56646875
tool.n.01	5.571172043
battery.n.01	5.58
rocket.n.01	5.589921212
hog.n.01	5.592862903225807
leaf.n.01	5.594796875
cigarette.n.01	5.59814
hay.n.01	5.602891667
chick.n.01	5.605351563
bulldozer.n.01	5.61
candlestick.n.01	5.61
flashlight.n.01	5.61
swimsuit.n.01	5.61
bandage.n.01	5.614210404
costume.n.01	5.629822222
bookcase.n.01	5.63
person.n.01	5.630739394
knob.n.01	5.633387097
fudge.n.01	5.636525
material.n.01	5.638596667
stool.n.01	5.639202083
crown.n.07	5.65
basket.n.01	5.650369697
beaver.n.01	5.661903939
wrist.n.01	5.667652083
thorax.n.01	5.668628736
camel.n.01	5.669887348
farmyard.n.01	5.67045
ceiling.n.01	5.671474747
paste.n.01	5.672879569892473
crumb.n.01	5.6786875
wastepaper_basket.n.01	5.68
broom.n.01	5.692582292
peppermint.n.01	5.7
ink.n.01	5.704789063
hallway.n.01	5.706077778
beak.n.01	5.7064625
gravy.n.01	5.707613131
dust.n.01	5.719510484
whale.n.02	5.719916875
cucumber.n.01	5.72
grocery_store.n.01	5.72
hammer.n.01	5.726249773
whistle.n.01	5.727612121
shelf.n.01	5.734313542
drawer.n.01	5.738679688
body_louse.n.01	5.74
pirate.n.02	5.741781818181818
pebble.n.01	5.743077778
branch.n.01	5.748082796
crow.n.01	5.74954379
onion.n.01	5.750482828
jug.n.01	5.756577586
penguin.n.01	5.757443636
mustache.n.01	5.758060606
starfish.n.01	5.76
mountain.n.01	5.764916162
parrot.n.01	5.766145152
coffee.n.01	5.768836364
spinach.n.01	5.770751515
bead.n.01	5.778072581
turkey.n.01	5.778577778
cart.n.01	5.779410417
blackboard.n.01	5.78
celery.n.01	5.78
driveway.n.01	5.78
footprint.n.01	5.78
grasshopper.n.01	5.78
icicle.n.01	5.78
nightgown.n.01	5.78
pajama.n.01	5.78
ribbon.n.01	5.780438384
wagon.n.01	5.788053535
brick.n.01	5.801144086
tinsel.n.01	5.80535
hamster.n.01	5.807903535
mustard.n.01	5.823261439
tape.n.01	5.823669792
wasp.n.01	5.829937957
chain.n.01	5.835149462
shop.n.01	5.844215208
scoop.n.01	5.845357292
raccoon.n.01	5.846333333
horseshoe.n.01	5.85
weeds.n.01	5.85
mattress.n.01	5.850751515
wire.n.01	5.851095833
butt.n.01	5.853154166666666
newspaper.n.01	5.8534
plastic.n.01	5.855751515
dishtowel.n.01	5.86
gas.n.01	5.863105781250001
cattle.n.01	5.865226042
ox.n.01	5.865226042
field.n.01	5.866266129
berry.n.01	5.8701
chili.n.01	5.877678788
scarf.n.01	5.878335417
pole.n.01	5.87994375
gold.n.01	5.883340726
bullet.n.01	5.889669355
farmhouse.n.01	5.89
pigtail.n.01	5.89
rooftop.n.01	5.89
silverware.n.01	5.89
stoplight.n.01	5.89
pork.n.01	5.89946875
freckle.n.01	5.903509091
toad.n.01	5.909547083
net.n.02	5.9
digger.n.01	5.91
crack.n.01	5.933197312
ticket.n.01	5.935068687
umbrella.n.01	5.9357
cock.n.04	5.939472727272727
ashtray.n.01	5.95
restaurant.n.01	5.95
fire_station.n.01	5.95
stereo.n.01	5.95
tablespoon.n.01	5.9571
lawn.n.01	5.957380645
porch.n.01	5.957783333
hip.n.01	5.96090625
crust.n.01	5.961410417
hawk.n.01	5.965140625
clay.n.01	5.97455
forest.n.01	5.977346465
salad.n.01	5.983581818
beef.n.01	5.985404167
guitar.n.01	5.993534343
wig.n.01	5.998282258
camera.n.01	6
fingertip.n.01	6
footstool.n.01	6
meatball.n.01	6
sunflower.n.01	6
washroom.n.01	6.0
cash.n.01	6.00165376344086
bun.n.01	6.004879032
pant.n.01	6.006475806
bloomers.n.01	6.006475806451613
moth.n.01	6.016580645
cradle.n.01	6.03209697
lock.n.01	6.033004167
shovel.n.01	6.036266667
gingerbread.n.01	6.039
sword.n.01	6.048240625
map.n.01	6.048963958
beanstalk.n.01	6.05
dinghy.n.01	6.05
lotion.n.01	6.053957576
note.n.01	6.057397984
dalmatian.n.01	6.06
earache.n.01	6.06
horsehair.n.01	6.06
pantyhose.n.01	6.06
teardrop.n.01	6.06
sail.n.01	6.068182656
airport.n.01	6.069272727
hoop.n.01	6.073125
powder.n.01	6.073442424
hotel.n.01	6.077842424
crown.n.01	6.078255208
jam.n.01	6.084796875
mermaid.n.01	6.0869
screen.n.01	6.090665625
heater.n.01	6.1
mayonnaise.n.01	6.1
mosquito.n.01	6.1
nightshirt.n.01	6.1
tray.n.01	6.100390323
back_door.n.02	6.11
beanbag.n.01	6.11
new_world_blackbird.n.01	6.11
broomstick.n.01	6.11
sucker.n.05	6.11
mailbox.n.01	6.11
negligee.n.01	6.11
raindrop.n.01	6.11
badge.n.01	6.11018125
trap.n.01	6.11214375
uniform.n.01	6.13195
scar.n.01	6.152
cotton.n.01	6.156438384
lizard.n.01	6.158509192
fluff.n.01	6.158806452
ambulance.n.01	6.16
hillside.n.01	6.16
shock_absorber.n.01	6.164856566
domino.n.01	6.17
tugboat.n.01	6.17
screwdriver.n.01	6.17417
brain.n.01	6.180865156
strap.n.01	6.184626882
shed.n.01	6.188935417
brake.n.01	6.194983871
sled.n.01	6.195898438
wand.n.01	6.19965914
stream.n.01	6.200683871
brownie.n.01	6.20445
kangaroo.n.01	6.20618
stain.n.01	6.208832258064516
shoelace.n.01	6.21
liquid.n.01	6.215571061
hemorrhoid.n.01	6.216217708
dryer.n.01	6.218957576
chest_of_drawers.n.01	6.219405051
blueberry.n.01	6.22
honeybee.n.01	6.22
paintbrush.n.01	6.22
teapot.n.01	6.22
pit.n.01	6.22035625
tunnel.n.01	6.22184899
baseball_club.n.01	6.221949375
cave.n.01	6.22805
hook.n.01	6.230353125
mule.n.01	6.238226042
flour.n.01	6.238419355
marble.n.01	6.242078788
cape.n.01	6.249578125
board.n.01	6.249929167
cockroach.n.01	6.25
envelope.n.01	6.25
pineapple.n.01	6.25
gym_shoe.n.01	6.25
handlebar.n.01	6.26
octopus.n.01	6.26
sparkler.n.02	6.26
tablecloth.n.01	6.26
sack.n.01	6.273651042
bank.n.01	6.273679688
root.n.01	6.275198958
timer.n.01	6.28
calf.n.01	6.2890465625
clover.n.01	6.29209697
pavement.n.01	6.3
oat.n.01	6.312375
trophy.n.01	6.316141414
pill.n.01	6.316383333
flamingo.n.01	6.32
haystack.n.01	6.32
bullfrog.n.01	6.33
dishrag.n.01	6.33
headband.n.01	6.33
emery_paper.n.01	6.33
jewel.n.01	6.330331313
handle.n.01	6.331035354
shower.n.01	6.331639697
walnut.n.01	6.34030303
bucket.n.01	6.347007813
chimney.n.01	6.348060606
cloverleaf.n.01	6.35
washcloth.n.01	6.35
cabbage.n.01	6.352545455
coal.n.01	6.35318125
island.n.01	6.357544444
cheddar.n.01	6.358812121
gymnasium.n.02	6.366790323
switch.n.01	6.36969375
briefcase.n.01	6.37
notebook.n.01	6.37
tadpole.n.01	6.37
macaroni.n.01	6.37945
steak.n.01	6.383377083
hoof.n.01	6.388117204
antler.n.01	6.39
cannonball.n.01	6.39
cupboard.n.01	6.39
dishwater.n.01	6.39
firefly.n.01	6.39
shore.n.01	6.391796875
giant_panda.n.01	6.392201212
cornbread.n.01	6.4
loaf_of_bread.n.01	6.411398958
troll.n.01	6.4114453125
ditch.n.01	6.414983333
photograph.n.01	6.41657
churchyard.n.01	6.42
cornfield.n.01	6.42
pitcher.n.01	6.42
softball.n.01	6.42
dove.n.01	6.424879032
dolphinfish.n.02	6.426002222
wallet.n.01	6.437059596
seashore.n.01	6.44
mushroom.n.01	6.44
sharpener.n.01	6.44
gorilla.n.01	6.449455
bookshop.n.01	6.45
cranberry.n.01	6.45
steam.n.01	6.456529032
palace.n.01	6.45840202
cane.n.01	6.467144792
omelet.n.01	6.469854545
tutu.n.02	6.477163636
engine.n.01	6.4812
dirt.n.02	6.481949462
magazine.n.01	6.48485
bulb.n.01	6.488790625
wax.n.01	6.494117708
poodle.n.01	6.495379798
coconut.n.01	6.5
container.n.01	6.5
cubbyhole.n.01	6.5
speedboat.n.01	6.5
woodpecker.n.01	6.5
tin.n.01	6.519063441
ladder.n.01	6.520606061
apron.n.01	6.527423232
dustpan.n.01	6.52915
flap.n.01	6.529929166666668
slingshot.n.01	6.53
motorboat.n.01	6.53
parakeet.n.01	6.53
tambourine.n.01	6.53
pigeon.n.01	6.53489798
thread.n.01	6.536611494
mash.n.01	6.538295208
stapler.n.01	6.539339394
nursery.n.01	6.540435
handkerchief.n.01	6.54505
chestnut.n.01	6.55
pot.n.04	6.55
bomber.n.03	6.55
locomotive.n.01	6.55
squash.n.01	6.552457291666666
otter.n.01	6.55835
rib.n.01	6.559226563
armchair.n.01	6.56
railing.n.01	6.56
eel.n.01	6.56508871
caramel.n.01	6.58
ravioli.n.01	6.58
tower.n.01	6.58950404
acorn.n.01	6.599339394
leprechaun.n.01	6.6
tank.n.01	6.605149999999999
jellyfish.n.02	6.61
hayfield.n.01	6.616424242
bedpost.n.01	6.62
schoolboy.n.01	6.63
maple.n.01	6.634787879
firewood.n.01	6.63695
vehicle.n.01	6.64085
lava.n.01	6.64209697
diamond.n.01	6.64255
rubber.n.01	6.643269697
machine.n.01	6.645456667
kit.n.01	6.648671875
iron.n.01	6.654233182
hair.n.03	6.664879032
bedclothes.n.01	6.67
clothesline.n.01	6.67
jewelry.n.01	6.67
nutshell.n.01	6.67
paddle.n.01	6.671648485
magnet.n.01	6.674339394
pump.n.01	6.677561094
earth.n.01	6.6790593750000005
dial.n.01	6.68
diskette.n.01	6.68
water_scooter.n.01	6.68
skeleton.n.01	6.68
tortoise.n.01	6.689506162
child.n.01	6.693765
knuckle.n.01	6.694129292929293
cabin.n.01	6.697993939
bird_feed.n.01	6.7
airplane.n.01	6.703662292
thigh.n.01	6.704602083
elk.n.01	6.712663333
buckle.n.01	6.712993939
lace.n.01	6.717009375
robe.n.01	6.7199580645161285
paperweight.n.01	6.72
toaster.n.01	6.72
root.n.03	6.725989583333334
heel.n.01	6.73365625
postcard.n.01	6.74
seaweed.n.01	6.74
vent.n.03	6.74
cactus.n.01	6.741648485
pearl.n.01	6.74734375
cent.n.01	6.749566667
rod.n.01	6.752066667
carton.n.01	6.76030303
cliff.n.01	6.760890625
poison.n.01	6.761737879
tiara.n.01	6.77
butterscotch.n.01	6.78
mousetrap.n.01	6.78
rattlesnake.n.01	6.78
barrow.n.03	6.78
workbench.n.01	6.78
oar.n.01	6.7864375
asparagus.n.01	6.79
binoculars.n.01	6.79
headlight.n.01	6.79
parka.n.01	6.79
shortcake.n.01	6.79
thumbprint.n.01	6.79
trampoline.n.01	6.79
turtleneck.n.01	6.79
zucchini.n.01	6.79
dump.n.02	6.794098925
pretzel.n.01	6.795791919
dragonfly.n.01	6.8
earring.n.01	6.804854545
doorway.n.01	6.81485
vase.n.01	6.815105208
desert.n.01	6.825609091
tire.n.01	6.826707292
manhole.n.01	6.83
shoreline.n.01	6.83
oil.n.01	6.832160417
aquarium.n.01	6.84
blender.n.01	6.84
buttonhole.n.01	6.84
cornmeal.n.01	6.84
fishhook.n.01	6.84
cab.n.03	6.843671875
spacecraft.n.01	6.85
woodpile.n.01	6.85
cabinet.n.01	6.85335
saddle.n.01	6.859426263
seafood.n.01	6.86
baby.n.01	6.884866667
oak.n.01	6.889227083333334
catmint.n.01	6.89
porcupine.n.01	6.89
pitchfork.n.01	6.89
roadway.n.01	6.89
salamander.n.01	6.89
seedling.n.01	6.89
wafer.n.01	6.89
ash.n.01	6.890131250000001
wallpaper.n.01	6.893995
radish.n.01	6.896515152
planet.n.01	6.898377778
cord.n.01	6.899127083
lobster.n.01	6.899406061
taffy.n.01	6.899406060606061
grapefruit.n.01	6.9
violet.n.01	6.9096
hare.n.01	6.913180208
clam.n.01	6.916453125
bud.n.01	6.917
grave.n.01	6.918495699
sherbert.n.01	6.92209696969697
suit.n.01	6.925823125
apricot.n.01	6.9267
hive.n.02	6.9285125
blouse.n.01	6.929228125
raft.n.01	6.931685484
hanger.n.02	6.933442424242424
auditorium.n.01	6.94
fishpond.n.01	6.94
kerchief.n.01	6.94
skateboard.n.01	6.94
stencil.n.01	6.94
garlic.n.01	6.947993939
cornstalk.n.01	6.95
hummingbird.n.01	6.95
telescope.n.01	6.95
shield.n.01	6.972403225806452
village.n.01	6.9739
motel.n.01	6.97709697
short_pants.n.01	6.98115
trunk.n.01	6.98115
album.n.01	6.984339393939393
rhinoceros.n.01	6.98474
nostril.n.01	6.985751515
sparrow.n.01	6.990169697
mane.n.01	6.991429687
throne.n.01	6.992270968
